          60          60
           0           0         191         194         195         200
         201         206         207         210         211         216
           1           2           0           0           0           0
           0           0           3           5           6           9
          10          14          15          18          19          22
          23          25          26          28          29          31
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0          32          34          35          37
          38          40          41          43          44          46
