1 -129.993740       45.954090         1.13400                 8
           1              5     0.28700
           1              6     0.42200
           1              1     0.62200
           1              7     0.59200
           2              3     1.46200
           2              4     0.74700
           2              5     0.77700
           2              6     0.86200
           2              1     1.04200
           2              7     1.01200
1830 -130.010560       45.941130         0.93400                 6
           1              5     0.73600
           1              2     0.26600
           2              3     1.04100
           2              4     1.11100
           2              5     1.15100
           2              6     1.24100
1831 -130.002320       45.943700         0.21900                 6
           1              3     0.51400
           1              4     0.61900
           1              2     0.57400
           2              3     1.15400
           2              4     1.51900
           2              5     1.85900
1832 -129.982060       45.943450         0.42300                 8
           1              4     0.30500
           1              5     0.33000
           1              6     0.35500
           1              1     0.56500
           2              3     1.65500
           2              4     0.70000
           2              5     0.72000
           2              6     0.80500
1833 -129.981960       45.943580         0.14400                 7
           1              4     0.33900
           1              5     0.25900
           1              1     0.63400
           1              7     0.87400
           2              4     0.65900
           2              5     0.73400
           2              6     0.85900
1834 -129.983580       45.947200         1.11600                10
           1              3     0.62700
           1              4     0.36200
           1              5     0.45700
           1              6     0.48200
           1              1     0.60700
           1              2     0.78200
           2              4     0.70200
           2              5     0.90700
           2              6     0.97200
           2              1     1.21700
1835 -129.969760       45.945910         1.16100                 5
           1              5     0.39900
           1              6     0.46400
           2              4     0.85900
           2              5     0.89900
           2              6     0.99400
1836 -130.007640       45.950720         1.07500                 6
           1              3     0.28500
           1              1     0.61500
           1              2     0.52500
           2              5     1.45500
           2              6     1.36500
           2              1     1.25500
1837 -129.975620       45.938220         1.37900                 6
           1              3     0.84200
           1              5     0.39200
           1              6     0.37200
           2              4     1.02700
           2              5     0.81200
           2              6     0.86200
1838 -130.073030       45.871910         1.04500                 8
           1              3     2.27000
           1              1     1.80500
           1              7     2.09000
           2              3     4.22000
           2              5     3.98500
           2              6     3.94500
           2              1     3.61000
           2              2     2.98500
1839 -130.004180       45.923650         2.24100                10
           1              4     0.85300
           1              5     0.83800
           1              6     0.87300
           1              1     0.58800
           1              7     0.69800
           2              3     1.80300
           2              4     1.74800
           2              5     1.56800
           2              6     1.52800
           2              1     1.19300
1840 -129.993640       45.895560         3.27300                 5
           1              2     1.16300
           2              4     2.57300
           2              6     2.34800
           2              1     1.87300
           2              2     2.33300
1841 -129.977460       45.936780         1.48200                10
           1              4     0.54200
           1              5     0.43700
           1              6     0.39200
           1              1     0.53700
           1              7     0.50200
           2              4     1.03200
           2              5     0.80700
           2              6     0.87700
           2              1     1.31700
           2              7     0.90700
1842 -129.965150       45.932280         3.05400                 8
           1              3     1.02100
           1              4     0.92600
           1              5     0.61600
           1              2     1.11100
           2              3     1.77100
           2              4     1.77600
           2              5     1.24600
           2              2     2.10100
1843 -130.021990       45.943630         1.31500                 9
           1              3     0.51900
           1              5     0.92900
           1              1     0.67400
           1              2     0.45900
           2              3     1.13400
           2              4     1.54900
           2              5     1.55400
           2              6     1.62400
           2              1     1.17400
1844 -130.017210       45.943760         0.91400                 7
           1              3     0.42400
           1              5     0.83400
           1              1     0.57900
           1              2     0.36400
           2              3     1.03900
           2              5     1.45900
           2              1     1.07900
1845 -129.972520       45.933120         1.53800                12
           1              4     0.61300
           1              5     0.48300
           1              6     0.45800
           1              1     0.64800
           1              2     0.83300
           1              7     0.44300
           2              4     1.03300
           2              5     0.88800
           2              6     0.86300
           2              1     1.28300
           2              2     2.01300
           2              7     0.88800
1846 -130.016740       45.938320         1.45000                 8
           1              5     0.72300
           1              6     0.92300
           1              1     0.56800
           1              2     0.39800
           2              4     1.68300
           2              5     1.52300
           2              6     1.43800
           2              1     1.11800
1847 -130.021970       45.937400         1.79200                13
           1              3     0.68900
           1              4     0.90400
           1              5     0.94400
           1              6     0.92900
           1              1     0.65900
           1              2     0.45400
           1              7     0.96900
           2              3     1.43900
           2              5     1.75400
           2              6     1.68400
           2              1     1.30400
           2              2     1.28900
           2              7     1.59900
1848 -130.002520       45.944450         0.00100                11
           1              3     0.56400
           1              4     0.70900
           1              5     0.74400
           1              6     0.71900
           1              1     0.52400
           1              2     0.51400
           2              3     1.74400
           2              5     2.09400
           2              6     2.02400
           2              1     1.63400
           2              2     1.62900
1849 -130.014720       45.900350         1.19300                 6
           1              5     1.24300
           1              2     0.93800
           2              5     2.23800
           2              6     2.30300
           2              1     1.85300
           2              2     1.79300
1850 -129.989970       45.974170         2.85500                11
           1              3     0.81900
           1              4     0.90400
           1              5     1.06900
           1              6     1.05400
           1              1     1.01400
           1              2     1.22900
           2              3     1.65400
           2              4     1.70900
           2              6     2.08400
           2              1     2.07900
           2              2     2.15900
1851 -130.011110       45.970530         3.00000                 8
           1              3     0.79100
           1              4     0.92600
           1              5     1.18600
           1              2     1.06100
           2              4     1.73100
           2              5     2.06600
           2              1     2.32100
           2              2     2.07600
1852 -129.978040       45.937890         1.42500                10
           1              4     0.51000
           1              5     0.41000
           1              6     0.41000
           1              1     0.54000
           1              7     0.53500
           2              4     0.99000
           2              5     0.68500
           2              6     0.84500
           2              1     1.27000
           2              7     0.94500
1853 -129.995390       45.976300         0.99800                 9
           1              3     0.75300
           1              4     0.85300
           1              5     1.05800
           1              2     1.17300
           2              3     1.46300
           2              4     1.67300
           2              5     2.03800
           2              6     1.96800
           2              2     2.14300
1854 -130.010410       45.937640         0.54600                 8
           1              5     0.79100
           1              6     0.77100
           1              2     0.24600
           1              7     0.84100
           2              5     1.53600
           2              6     1.45600
           2              1     1.04100
           2              2     0.33100
1855 -129.978390       45.932220         1.17200                11
           1              4     0.59600
           1              5     0.43600
           1              6     0.38100
           1              1     0.55600
           1              2     0.68100
           1              7     0.40100
           2              4     1.13600
           2              5     0.79100
           2              6     0.72100
           2              1     1.16100
           2              7     0.77600
1856 -129.992170       45.944860         0.82400                 8
           1              4     0.43800
           1              5     0.56300
           1              6     0.44300
           1              2     0.57300
           1              7     0.59300
           2              4     0.80300
           2              5     1.01800
           2              6     1.13300
1857 -130.018300       45.940070         0.95400                14
           1              3     0.55600
           1              4     0.81600
           1              5     0.88600
           1              6     0.86600
           1              1     0.58100
           1              2     0.35600
           1              7     0.87100
           2              3     1.24600
           2              4     1.55100
           2              5     1.66100
           2              6     1.65600
           2              1     1.12600
           2              2     0.56100
           2              7     1.59600
1858 -129.972440       45.935730         1.47500                 8
           1              4     0.67800
           1              5     0.30300
           1              6     0.45300
           1              1     0.62800
           2              4     1.01800
           2              5     0.82300
           2              6     0.86800
           2              1     1.31300
1859 -129.972840       45.937740         1.99400                11
           1              3     0.90600
           1              4     0.54600
           1              5     0.54600
           1              6     0.57100
           1              1     0.71600
           1              7     0.44100
           2              3     1.40600
           2              4     0.97100
           2              5     0.92600
           2              6     1.01600
           2              1     1.34100
1860 -129.993940       45.962360         1.83800                 9
           1              3     0.54900
           1              4     0.62900
           1              5     0.82900
           1              6     0.86400
           1              2     0.96400
           2              3     1.27400
           2              4     1.26400
           2              5     1.53900
           2              6     1.54400
1861 -129.973570       45.930610         1.27800                 8
           1              4     0.75600
           1              5     0.43600
           1              6     0.43100
           1              1     0.62100
           1              7     0.36100
           2              5     0.84100
           2              6     0.87600
           2              1     1.13100
1862 -129.980240       45.933360         1.21400                13
           1              4     0.56600
           1              5     0.44600
           1              6     0.36600
           1              1     0.53600
           1              2     0.73600
           1              7     0.42100
           2              3     1.62600
           2              4     1.08100
           2              5     0.79100
           2              6     0.61600
           2              1     1.20600
           2              2     1.17100
           2              7     0.61600
1863 -129.995290       45.976120         2.50200                13
           1              3     0.79900
           1              4     0.91400
           1              5     1.08900
           1              6     1.12400
           1              1     1.23400
           1              2     1.18900
           1              7     1.34400
           2              3     1.63900
           2              4     1.72400
           2              5     2.06400
           2              6     2.08900
           2              2     2.13400
           2              7     2.45900
1864 -129.982560       45.947630         1.24700                 9
           1              3     0.63400
           1              4     0.37400
           1              5     0.46900
           1              6     0.49400
           1              1     0.63400
           1              2     0.83900
           2              4     0.76400
           2              5     0.91400
           2              6     0.97900
1865 -129.996220       45.947750         0.00000                 7
           1              3     0.47900
           1              4     0.55900
           1              5     0.73900
           1              6     0.68400
           1              2     0.84900
           2              3     1.27400
           2              4     1.35900
1866 -130.048430       45.959980         3.70900                 8
           1              3     1.02300
           1              5     1.45800
           1              1     1.17800
           1              2     1.17800
           2              3     1.80300
           2              4     2.52300
           2              5     2.60800
           2              6     2.69800
1867 -129.993730       45.976020         2.68500                11
           1              3     0.83700
           1              4     0.91200
           1              5     1.10200
           1              6     1.12200
           1              2     1.20700
           2              3     1.63200
           2              4     1.71700
           2              5     2.06200
           2              6     2.13200
           2              1     2.51700
           2              2     2.12700
1868 -129.993450       45.973570         0.53400                 7
           1              3     0.68400
           1              4     0.78400
           1              1     1.27900
           1              2     1.08900
           2              4     1.44900
           2              6     1.88900
           2              1     2.59400
1869 -129.979710       45.940630         0.96400                 8
           1              4     0.43300
           1              5     0.33300
           1              6     0.32800
           1              1     0.55800
           2              4     0.83800
           2              5     0.67300
           2              6     0.72800
           2              1     1.12300
1870 -129.979720       45.944820         1.29100                 9
           1              4     0.32800
           1              5     0.35300
           1              6     0.43800
           1              2     0.78800
           2              3     1.12300
           2              4     0.71300
           2              5     0.73800
           2              6     0.84300
           2              2     1.19300
1871 -129.989900       45.975160         0.99000                11
           1              3     0.76200
           1              4     0.80700
           1              5     1.01700
           1              6     1.05700
           1              2     1.10200
           1              7     1.20200
           2              3     1.58200
           2              4     1.63700
           2              5     1.92700
           2              6     2.00700
           2              2     1.82700
1872 -129.984210       45.944380         0.98400                 7
           1              4     0.35400
           1              5     0.43400
           1              6     0.46400
           1              1     0.51400
           2              4     0.79400
           2              5     0.82400
           2              6     0.86900
1873 -129.972370       45.960810         0.99700                 7
           1              3     0.74200
           1              4     0.56200
           1              5     0.69200
           1              2     1.14200
           2              3     1.58700
           2              4     0.94700
           2              2     2.12200
1874 -129.979480       45.938150         1.15900                 8
           1              4     0.51600
           1              5     0.36100
           1              6     0.35100
           1              1     0.53600
           2              4     0.96100
           2              5     0.74600
           2              6     0.78100
           2              1     1.16100
1875 -129.995450       45.946270         0.81800                 9
           1              3     0.41000
           1              4     0.55000
           1              1     0.54500
           1              2     0.54500
           2              3     1.22000
           2              4     0.77500
           2              5     1.05000
           2              6     1.16500
           2              2     1.28000
1876 -129.996660       45.947840         0.07600                 9
           1              3     0.49500
           1              4     0.58000
           1              5     0.72500
           1              2     0.77000
           1              7     1.00500
           2              3     1.32000
           2              4     1.27000
           2              5     1.64500
           2              2     1.74000
1877 -129.993350       45.978360         1.17500                 9
           1              4     0.89400
           1              5     1.09400
           1              6     1.10400
           1              2     1.20900
           2              3     1.80900
           2              4     1.67900
           2              5     2.01900
           2              6     2.11400
           2              2     2.14900
1878 -129.985660       45.945120         0.64700                10
           1              3     0.62600
           1              4     0.31100
           1              5     0.41600
           1              6     0.43600
           1              1     0.53100
           1              2     0.76600
           2              3     1.48100
           2              4     0.71600
           2              5     0.86100
           2              6     0.89600
1879 -129.992970       45.930910         0.56700                 8
           1              5     0.61400
           1              6     0.39900
           1              7     0.52400
           2              4     1.55900
           2              5     1.18900
           2              6     1.24400
           2              2     1.01400
           2              7     0.90900
1880 -130.002350       45.967130         0.64800                10
           1              3     0.49200
           1              4     0.71200
           1              5     1.01200
           1              6     0.94700
           1              2     0.98700
           2              3     1.28700
           2              4     1.50700
           2              5     1.87700
           2              6     1.85200
           2              2     1.84700
1881 -129.986390       45.928360         0.68400                 9
           1              4     0.80100
           1              5     0.51100
           1              1     0.38100
           1              7     0.34100
           2              3     1.95100
           2              4     1.34100
           2              5     1.05100
           2              6     0.96600
           2              7     0.69100
1882 -129.982930       45.951050         1.51100                 7
           1              3     0.63700
           1              4     0.42200
           1              5     0.52200
           1              6     0.61200
           2              3     1.29700
           2              4     0.82700
           2              6     1.18200
1883 -130.003480       45.969770         0.99700                 7
           1              3     0.52400
           1              4     0.79400
           1              5     0.97400
           1              2     1.06400
           2              3     1.10900
           2              4     1.55400
           2              6     1.99400
1884 -129.981610       45.943400         0.53200                 8
           1              3     0.75000
           1              4     0.31500
           1              5     0.34000
           1              6     0.36500
           1              1     0.56000
           2              4     0.75000
           2              5     0.72500
           2              6     0.82000
1885 -129.996520       45.970910         0.68500                 8
           1              4     0.75500
           1              5     1.05000
           1              6     1.02000
           1              2     1.10000
           2              4     1.64000
           2              5     1.90500
           2              6     1.74000
           2              2     2.01500
1886 -129.990980       45.977880         0.68100                 6
           1              3     0.80900
           1              4     0.91400
           1              5     1.11400
           1              2     1.22900
           2              4     1.68900
           2              6     2.14400
1887 -129.994190       45.949520         2.31700                 7
           1              5     0.68600
           1              6     0.66100
           1              1     0.78100
           1              2     0.62600
           2              5     1.07100
           2              6     1.07100
           2              1     1.33100
1888 -130.006790       45.923430         2.47300                 6
           1              1     0.64300
           2              3     1.89300
           2              4     1.76800
           2              5     1.67300
           2              6     1.64300
           2              1     1.24800
1889 -130.003190       45.971390         1.90100                 7
           1              3     0.63700
           1              5     1.05700
           1              2     1.05200
           2              3     1.71200
           2              4     1.59700
           2              6     1.92200
           2              2     1.97200
1890 -130.001330       45.924850         1.19300                 9
           1              5     0.74100
           1              6     0.67600
           1              1     0.42100
           1              2     0.51100
           1              7     0.58100
           2              3     1.73600
           2              4     1.53600
           2              5     1.40600
           2              1     1.02100
1891 -129.989730       45.950460         1.09400                 9
           1              3     0.53500
           1              4     0.38500
           1              5     0.55500
           1              6     0.59500
           1              1     0.60500
           1              2     0.69500
           2              4     0.86000
           2              5     1.11500
           2              6     1.20000
1892 -129.983900       45.938580         0.12400                 7
           1              4     0.56300
           1              5     0.41300
           1              6     0.21800
           1              1     0.53300
           2              4     0.97800
           2              5     0.57800
           2              6     0.76300
1893 -130.003200       45.970830         2.23600                 9
           1              3     0.69500
           1              4     0.80000
           1              5     1.15500
           1              6     1.04000
           1              2     1.03000
           2              3     1.52500
           2              4     1.60500
           2              5     1.95000
           2              2     2.01500
1894 -129.986210       45.924110         1.45100                14
           1              3     0.93700
           1              4     0.82700
           1              5     0.60200
           1              6     0.55200
           1              1     0.51700
           1              2     0.65700
           1              7     0.43700
           2              3     2.09700
           2              4     1.44700
           2              5     1.19200
           2              6     1.11700
           2              1     1.08700
           2              2     0.91200
           2              7     0.83700
1895 -129.988340       45.924960         1.35100                 5
           1              1     0.48600
           1              7     0.44100
           2              5     1.17600
           2              6     1.13100
           2              7     0.81100
1896 -129.993740       45.926480         1.40300                13
           1              3     0.78400
           1              4     0.84900
           1              5     0.67400
           1              6     0.58400
           1              1     0.56400
           1              2     0.68900
           1              7     0.47400
           2              3     1.38900
           2              4     1.48900
           2              5     1.22400
           2              6     1.13900
           2              2     0.96400
           2              7     0.86400
1897 -129.993070       45.924430         1.31600                14
           1              3     1.03700
           1              4     0.84700
           1              5     0.72200
           1              6     0.59700
           1              1     0.59700
           1              2     0.59200
           1              7     0.46200
           2              3     1.54200
           2              4     1.49700
           2              5     1.24700
           2              6     1.16700
           2              1     1.14200
           2              2     0.98200
           2              7     0.89200
1898 -129.975650       45.939130         1.72300                 7
           1              5     0.48100
           1              6     0.48600
           1              1     0.64600
           1              7     0.52100
           2              4     0.89600
           2              5     0.85100
           2              6     0.92600
1899 -129.997440       45.963720         2.18700                 9
           1              3     0.52900
           1              4     0.71900
           1              5     0.87900
           1              6     0.91900
           2              3     1.28900
           2              4     1.35400
           2              5     1.64900
           2              6     1.85400
           2              2     1.82400
1900 -129.985290       45.943290         1.39900                 7
           1              4     0.53500
           1              5     0.44500
           1              6     0.46500
           1              7     0.56000
           2              3     1.15000
           2              4     0.75500
           2              6     1.01500
1901 -129.969410       45.935130         1.56500                10
           1              5     0.36500
           1              6     0.50500
           1              1     0.70500
           1              7     0.49000
           2              4     1.08000
           2              5     0.87000
           2              6     0.92500
           2              1     1.31500
           2              2     1.29000
           2              7     0.99500
1902 -130.001820       45.975450         1.08400                 6
           1              3     0.59300
           1              5     1.03300
           1              6     1.03800
           1              1     1.18300
           1              7     1.31800
           2              3     1.05800
1903 -129.972760       45.935880         1.64100                12
           1              3     0.97600
           1              4     0.56600
           1              5     0.45600
           1              6     0.45600
           1              1     0.66100
           1              7     0.48600
           2              3     1.60600
           2              4     1.03100
           2              5     1.04100
           2              6     0.88100
           2              1     1.27100
           2              7     1.00100
1904 -130.011090       45.933460         0.55400                 8
           1              4     0.96600
           1              5     0.69600
           1              6     0.75600
           1              1     0.38600
           1              2     0.18600
           1              7     0.93600
           2              4     1.54600
           2              2     0.38600
1905 -130.018420       45.939740         1.16500                10
           1              3     0.58600
           1              4     0.79100
           1              5     0.84100
           1              6     0.86100
           1              1     0.57100
           1              2     0.35100
           2              3     1.33100
           2              5     1.60600
           2              6     1.56100
           2              2     1.17600
1906 -129.978790       45.941760         0.00500                 5
           1              4     0.41700
           1              5     0.20700
           1              6     0.30700
           1              7     0.74700
           2              6     0.73700
1907 -129.984570       45.954890         1.52700                 8
           1              3     0.60600
           1              4     0.45100
           1              5     0.60600
           1              6     0.68100
           1              1     0.83100
           2              4     0.92600
           2              5     1.18100
           2              6     1.26100
1908 -129.984910       45.940720         0.41300                 9
           1              4     0.42400
           1              5     0.34900
           1              6     0.33400
           1              1     0.48900
           1              7     0.68400
           2              4     0.94400
           2              5     0.74400
           2              6     0.74400
           2              7     1.31900
1909 -129.982570       45.949990         1.08400                12
           1              3     0.61300
           1              4     0.35300
           1              5     0.44800
           1              6     0.50800
           1              1     0.64300
           1              2     0.85300
           1              7     0.85300
           2              3     1.46800
           2              4     0.65300
           2              5     0.97800
           2              6     1.03800
           2              1     1.29300
1910 -129.985600       45.948430         1.02200                 8
           1              3     0.60200
           1              4     0.34200
           1              5     0.49200
           1              6     0.49700
           2              3     1.16200
           2              4     0.71700
           2              5     0.83200
           2              6     1.09700
1911 -129.985170       45.956440         1.47800                 8
           1              3     0.63900
           1              4     0.45400
           1              5     0.63900
           1              6     0.68900
           2              3     1.19400
           2              4     0.96400
           2              5     1.27900
           2              6     1.35900
1912 -129.974560       45.929160         1.02900                 7
           1              5     0.50800
           1              6     0.39800
           1              7     0.33800
           2              4     1.15300
           2              5     0.71800
           2              6     0.86300
           2              7     0.61800
1913 -129.995180       45.951300         1.33900                10
           1              3     0.47400
           1              4     0.48900
           1              5     0.63400
           1              6     0.66400
           1              2     0.62400
           1              7     0.84400
           2              3     1.05400
           2              4     0.92400
           2              5     1.25400
           2              6     1.42900
1914 -129.990420       45.958720         1.22800                 8
           1              3     0.51900
           1              4     0.48900
           1              5     0.71900
           1              6     0.76400
           2              3     1.19900
           2              4     1.09400
           2              5     1.34400
           2              6     1.43900
1915 -129.993180       45.960700         2.08300                 8
           1              3     0.50800
           1              4     0.64300
           1              5     0.73300
           1              6     0.91800
           2              3     1.38300
           2              4     1.22300
           2              5     1.48800
           2              6     1.56300
1916 -129.979370       45.935820         1.27400                12
           1              4     0.65200
           1              5     0.32200
           1              6     0.37200
           1              1     0.55200
           1              2     0.60200
           1              7     0.47200
           2              4     0.95200
           2              5     0.81200
           2              6     0.79200
           2              1     1.16700
           2              2     1.18200
           2              7     0.86700
1917 -129.992870       45.965600         2.06900                12
           1              3     0.61300
           1              4     0.70300
           1              5     0.88800
           1              6     0.92800
           1              1     1.07800
           1              2     0.98300
           1              7     1.01300
           2              3     1.28300
           2              4     1.34300
           2              5     1.64300
           2              6     1.72800
           2              2     1.69300
1918 -129.993530       45.964250         1.70200                 8
           1              3     0.56900
           1              4     0.63900
           1              5     0.83400
           1              6     0.88900
           2              3     1.22900
           2              4     1.28400
           2              5     1.59400
           2              6     1.66900
1919 -129.985380       45.946860         1.16100                 8
           1              3     0.62400
           1              4     0.34900
           1              5     0.45900
           1              6     0.45400
           2              3     1.08400
           2              4     0.73400
           2              5     0.93400
           2              6     1.05900
1920 -129.989880       45.945270         0.80300                 7
           1              3     0.57600
           1              4     0.37600
           1              5     0.51600
           1              2     0.54100
           2              4     0.72600
           2              5     0.88600
           2              6     0.70600
1921 -129.996400       45.949300         0.53700                 9
           1              3     0.39900
           1              4     0.47900
           1              5     0.66400
           1              6     0.64900
           1              2     0.67900
           2              3     1.24900
           2              4     1.04900
           2              5     1.17400
           2              6     1.39400
1922 -129.987090       45.948380         1.30600                 9
           1              3     0.55200
           1              4     0.35200
           1              5     0.48700
           1              6     0.49200
           1              2     0.83700
           1              7     0.83200
           2              4     0.75200
           2              5     0.92200
           2              6     1.06200
1923 -130.004320       45.933810         0.88300                 5
           1              4     0.71300
           1              5     0.64300
           2              3     1.27800
           2              4     1.39300
           2              1     0.49800
1924 -129.996060       45.950770         0.97900                 7
           1              3     0.41000
           1              4     0.50000
           1              5     0.56000
           2              3     1.06500
           2              4     0.94000
           2              5     1.23000
           2              6     1.39500
1925 -129.996700       45.946840         0.35900                11
           1              3     0.48900
           1              4     0.48900
           1              5     0.67900
           1              6     0.67900
           1              1     0.47900
           1              2     0.65900
           2              3     1.16400
           2              4     0.93400
           2              5     1.26900
           2              6     1.42400
           2              2     1.32900
1926 -129.995440       45.947060         0.40500                 7
           1              3     0.48000
           1              4     0.48000
           1              5     0.67500
           1              7     0.80500
           2              3     1.21500
           2              4     1.03500
           2              5     1.33000
1927 -129.983950       45.954000         1.47600                12
           1              3     0.60500
           1              4     0.43500
           1              5     0.59500
           1              6     0.62000
           1              1     0.76000
           1              2     0.82000
           2              4     0.88500
           2              5     1.12500
           2              6     1.20500
           2              1     1.54000
           2              2     1.42000
           2              7     1.58500
1928 -129.984770       45.965550         1.11600                13
           1              3     0.64600
           1              4     0.52600
           1              5     0.83100
           1              6     0.86100
           1              1     1.00100
           1              2     1.00100
           2              3     1.44600
           2              4     1.23600
           2              5     1.47600
           2              6     1.58600
           2              1     1.99600
           2              2     1.62100
           2              7     1.57100
1929 -129.977660       45.941020         1.65300                11
           1              4     0.43700
           1              5     0.49200
           1              6     0.47700
           1              1     0.65200
           1              2     0.77200
           1              7     0.53200
           2              3     1.37200
           2              4     0.91700
           2              5     0.67200
           2              6     0.84700
           2              7     0.71700
1930 -129.996700       45.950220         0.28300                 8
           1              3     0.41700
           1              4     0.51700
           1              5     0.71700
           1              2     0.84200
           2              3     1.08200
           2              4     1.17700
           2              5     1.45700
           2              6     1.56200
1931 -129.977010       45.936110         1.41000                11
           1              3     0.71800
           1              4     0.57300
           1              5     0.41800
           1              6     0.39300
           1              1     0.58300
           1              2     0.71800
           1              7     0.45800
           2              4     1.03800
           2              5     0.60300
           2              6     0.78800
           2              1     1.26800
1932 -129.978870       45.937130         1.50100                14
           1              3     0.81900
           1              4     0.52900
           1              5     0.43400
           1              6     0.41400
           1              1     0.53900
           1              2     0.77400
           1              7     0.50400
           2              3     1.58900
           2              4     1.00900
           2              5     0.80400
           2              6     0.85900
           2              1     1.24400
           2              2     1.26400
           2              7     0.97900
1933 -130.025010       45.948460         1.16700                13
           1              3     0.48900
           1              4     0.88900
           1              5     1.00900
           1              6     0.99400
           1              1     0.80400
           1              2     0.57900
           1              7     1.08900
           2              3     1.29900
           2              4     1.61400
           2              5     1.80900
           2              6     1.79900
           2              1     1.52900
           2              2     0.83400
1934 -129.983690       45.947700         1.23000                 7
           1              3     0.63000
           1              4     0.37000
           1              5     0.43500
           1              6     0.52500
           2              4     0.74500
           2              5     0.93000
           2              6     0.96000
1935 -129.982540       45.942410         0.64100                 8
           1              4     0.36700
           1              5     0.33200
           1              6     0.34200
           1              1     0.53700
           2              4     0.65700
           2              5     0.68200
           2              6     0.77200
           2              1     1.00700
