 AXEC1  0.517 1.00 P
 AXEC2  0.482 1.00 P
 AXEC3  0.462 1.00 P
 AXAS1  0.597 1.00 P
 AXAS2  0.717 1.00 P
 AXID1  0.537 1.00 P
 AXEC1  0.952 0.33 S
 AXEC2  0.872 0.33 S
 AXEC3  0.942 0.33 S
 AXAS1  1.212 0.25 S
 AXAS2  1.147 0.25 S
# 2015  3 22  1 15 33.112   45.93893 -129.98268  1.558  0.7  0.254  0.640  0.027  87418
 AXCC1  0.763 1.00 P
 AXEC1  0.523 1.00 P
 AXEC2  0.448 1.00 P
 AXEC3  0.443 1.00 P
 AXAS1  0.578 1.00 P
 AXAS2  0.703 1.00 P
 AXID1  0.538 1.00 P
 AXEC1  0.918 0.33 S
 AXEC2  0.858 0.33 S
 AXEC3  0.908 0.25 S
 AXAS1  1.148 0.25 S
 AXAS2  1.143 0.25 S
# 2015  3 22  1 35 27.725   45.93745 -129.98090  1.620  0.4  0.409  0.716  0.033  87493
 AXCC1  0.820 1.00 P
 AXEC1  0.510 1.00 P
 AXEC2  0.465 1.00 P
 AXEC3  0.445 1.00 P
 AXAS1  0.580 1.00 P
 AXAS2  0.715 1.00 P
 AXEC1  0.925 0.25 S
 AXEC3  0.890 0.33 S
 AXAS1  1.215 0.33 S
 AXAS2  1.205 0.25 S
 AXID1  0.930 0.33 S
# 2015  3 22  1 37 56.447   45.95955 -129.99115  1.142  0.3  0.929  0.778  0.031  87500
 AXCC1  0.488 1.00 P
 AXEC1  0.518 1.00 P
 AXEC2  0.733 1.00 P
 AXEC3  0.748 1.00 P
 AXAS1  0.888 0.75 P
 AXAS2  0.893 0.75 P
 AXID1  0.928 0.50 P
 AXEC1  1.043 0.33 S
 AXEC2  1.373 0.33 S
 AXEC3  1.453 0.33 S
 AXAS2  1.478 0.25 S
 AXID1  1.758 0.25 S
# 2015  3 22  2  2 48.731   45.93924 -129.97849  1.466  0.2  0.392  0.619  0.025  87570
 AXCC1  0.794 0.75 P
 AXEC1  0.494 1.00 P
 AXEC2  0.424 1.00 P
 AXEC3  0.419 1.00 P
 AXAS1  0.604 1.00 P
 AXID1  0.489 0.50 P
 AXEC1  0.904 0.33 S
 AXEC2  0.824 0.33 S
 AXEC3  0.829 0.33 S
 AXAS1  1.214 0.33 S
 AXID1  0.944 0.25 S
# 2015  3 22  2 15 40.269   45.96015 -129.99530  1.190  0.5  0.699  0.432  0.040  87617
 AXCC1  0.466 1.00 P
 AXEC1  0.566 1.00 P
 AXEC2  0.761 1.00 P
 AXEC3  0.781 1.00 P
 AXAS1  0.891 0.75 P
 AXAS2  0.846 1.00 P
 AXCC1  0.981 0.33 S
 AXEC1  1.131 0.33 S
 AXEC2  1.466 0.33 S
 AXEC3  1.571 0.33 S
 AXAS2  1.456 0.25 S
 AXID1  1.861 0.25 S
# 2015  3 22  2 16  3.458   45.95972 -129.99448  2.271  1.0  0.506  0.680  0.031  87621
 AXCC1  0.527 0.50 P
 AXEC1  0.657 1.00 P
 AXEC2  0.827 1.00 P
 AXEC3  0.842 1.00 P
 AXAS1  0.912 1.00 P
 AXAS2  0.877 1.00 P
 AXID1  0.982 1.00 P
 AXCC1  1.327 0.25 S
 AXEC1  1.232 0.33 S
 AXEC3  1.627 0.33 S
 AXAS2  1.542 0.25 S
 AXID1  1.847 0.25 S
# 2015  3 22  2 29  4.470   45.94822 -129.98466  1.664  0.3  0.457  0.930  0.053  87652
 AXCC1  0.550 1.00 P
 AXEC1  0.515 1.00 P
 AXEC2  0.525 1.00 P
 AXEC3  0.515 1.00 P
 AXAS1  0.695 1.00 P
 AXAS2  0.890 0.75 P
 AXID1  0.750 0.75 P
 AXEC1  0.975 0.33 S
 AXEC2  0.910 0.33 S
 AXEC3  0.940 0.33 S
 AXAS1  1.290 0.25 S
 AXAS2  1.315 0.25 S
# 2015  3 22  2 47 15.063   45.94331 -129.98398  0.989  0.5  0.388  0.561  0.021  87700
 AXCC1  0.682 1.00 P
 AXEC1  0.387 1.00 P
 AXEC2  0.402 1.00 P
 AXEC3  0.402 1.00 P
 AXAS1  0.557 1.00 P
 AXAS2  0.657 0.50 P
 AXID1  0.607 0.75 P
 AXEC1  0.757 0.33 S
 AXEC2  0.827 0.25 S
 AXEC3  0.867 0.33 S
 AXAS1  1.167 0.33 S
 AXAS2  1.212 0.25 S
# 2015  3 22  2 47 38.932   45.94322 -129.98152  1.368  0.2  0.355  0.777  0.024  87704
 AXCC1  0.718 0.75 P
 AXEC1  0.423 1.00 P
 AXEC2  0.438 1.00 P
 AXEC3  0.443 1.00 P
 AXAS1  0.593 1.00 P
 AXAS2  0.773 0.75 P
 AXID1  0.513 0.50 P
 AXEC1  0.798 0.33 S
 AXEC2  0.863 0.25 S
 AXEC3  0.903 0.33 S
 AXAS1  1.203 0.33 S
 AXAS2  1.283 0.25 S
# 2015  3 22  3 16 48.494   45.95123 -129.98235  1.460  0.2  0.489  0.638  0.043  87808
 AXCC1  0.631 1.00 P
 AXEC1  0.406 1.00 P
 AXEC2  0.541 1.00 P
 AXEC3  0.581 1.00 P
 AXAS1  0.716 1.00 P
 AXAS2  0.796 0.50 P
 AXCC1  1.326 0.25 S
 AXEC1  0.836 0.33 S
 AXEC2  1.056 0.25 S
 AXEC3  1.071 0.33 S
 AXAS1  1.501 0.25 S
# 2015  3 22  3 24  9.683   45.94512 -129.98160  1.335  0.0  0.490  0.951  0.024  87830
 AXCC1  0.662 1.00 P
 AXEC1  0.402 1.00 P
 AXEC2  0.442 1.00 P
 AXEC3  0.457 1.00 P
 AXAS1  0.602 1.00 P
 AXAS2  0.797 0.75 P
 AXCC1  1.572 0.25 S
 AXEC1  0.812 0.25 S
 AXEC2  0.877 0.33 S
 AXEC3  0.942 0.33 S
 AXAS1  1.232 0.25 S
# 2015  3 22  3 47 20.344   45.95973 -129.99489  1.234  0.9  0.593  1.095  0.030  87921
 AXCC1  0.446 1.00 P
 AXEC1  0.556 1.00 P
 AXEC2  0.746 1.00 P
 AXEC3  0.766 0.75 P
 AXAS1  0.861 0.75 P
 AXAS2  0.881 1.00 P
 AXID1  1.041 0.50 P
 AXCC1  1.036 0.25 S
 AXEC1  1.116 0.33 S
 AXEC2  1.466 0.33 S
 AXEC3  1.566 0.33 S
 AXAS2  1.401 0.25 S
 AXID1  1.671 0.25 S
# 2015  3 22  3 54  5.735   45.93794 -130.01892  1.266  1.0  0.529  0.622  0.035  87940
 AXCC1  0.625 1.00 P
 AXEC1  0.850 1.00 P
 AXEC2  0.865 1.00 P
 AXEC3  0.870 1.00 P
 AXAS1  0.600 1.00 P
 AXAS2  0.395 1.00 P
 AXID1  0.845 1.00 P
 AXEC1  1.590 0.33 S
 AXEC2  1.625 0.33 S
 AXEC3  1.640 0.33 S
 AXAS1  1.260 0.25 S
 AXAS2  0.635 0.33 S
# 2015  3 22  4  2 56.175   45.93335 -129.97435  1.267  0.4  0.397  0.476  0.019  87971
 AXEC1  0.640 0.50 P
 AXEC2  0.405 1.00 P
 AXEC3  0.390 1.00 P
 AXAS1  0.615 1.00 P
 AXAS2  0.785 0.75 P
 AXID1  0.435 1.00 P
 AXEC1  1.080 0.25 S
 AXEC2  0.780 0.33 S
 AXEC3  0.835 0.33 S
 AXAS1  1.285 0.25 S
 AXID1  0.785 0.25 S
# 2015  3 22  4  5  6.866   45.96291 -129.99425  1.563  0.9  0.505  0.739  0.029  87979
 AXCC1  0.524 1.00 P
 AXEC1  0.629 1.00 P
 AXEC2  0.824 1.00 P
 AXEC3  0.804 1.00 P
 AXAS1  0.919 1.00 P
 AXAS2  0.909 1.00 P
 AXID1  1.069 0.75 P
 AXCC1  1.274 0.25 S
 AXEC1  1.214 0.33 S
 AXEC2  1.544 0.33 S
 AXEC3  1.634 0.33 S
 AXAS2  1.554 0.25 S
# 2015  3 22  4 35 25.544   45.94467 -129.98183  1.309  0.2  0.474  0.906  0.021  88057
 AXCC1  0.666 1.00 P
 AXEC1  0.401 1.00 P
 AXEC2  0.431 1.00 P
 AXEC3  0.471 1.00 P
 AXAS1  0.561 1.00 P
 AXAS2  0.781 1.00 P
 AXCC1  1.576 0.25 S
 AXEC1  0.816 0.33 S
 AXEC2  0.891 0.33 S
 AXEC3  0.871 0.33 S
 AXAS1  1.251 0.25 S
# 2015  3 22  5  3 59.789   45.95240 -129.98451  1.491  0.4  0.570  0.792  0.057  88119
 AXCC1  0.577 1.00 P
 AXEC1  0.417 1.00 P
 AXEC2  0.592 1.00 P
 AXEC3  0.622 1.00 P
 AXAS1  0.737 1.00 P
 AXAS2  0.772 0.50 P
 AXCC1  1.372 0.33 S
 AXEC1  0.872 0.33 S
 AXEC2  1.122 0.33 S
 AXEC3  1.112 0.33 S
 AXID1  1.277 0.25 S
# 2015  3 22  5 12  2.669   45.93824 -130.01680  1.152  0.6  0.574  0.489  0.025  88125
 AXCC1  0.606 1.00 P
 AXEC1  0.831 1.00 P
 AXEC2  0.861 1.00 P
 AXEC3  0.786 1.00 P
 AXAS1  0.556 1.00 P
 AXAS2  0.356 1.00 P
 AXID1  0.856 0.75 P
 AXEC1  1.586 0.33 S
 AXEC2  1.606 0.33 S
 AXEC3  1.576 0.33 S
 AXAS1  1.226 0.25 S
 AXID1  1.461 0.25 S
# 2015  3 22  5 18  2.369   45.95451 -129.98419  1.344  0.2  0.545  0.644  0.032  88131
 AXCC1  0.576 1.00 P
 AXEC1  0.426 1.00 P
 AXEC2  0.596 1.00 P
 AXEC3  0.636 1.00 P
 AXAS1  0.766 1.00 P
 AXAS2  0.876 0.50 P
 AXCC1  1.366 0.25 S
 AXEC1  0.841 0.33 S
 AXEC2  1.091 0.33 S
 AXEC3  1.221 0.33 S
 AXAS2  1.441 0.25 S
# 2015  3 22  5 27 44.030   45.94738 -129.98416  1.505  0.4  0.403  0.833  0.024  88139
 AXCC1  0.640 1.00 P
 AXEC1  0.420 1.00 P
 AXEC2  0.520 1.00 P
 AXEC3  0.515 1.00 P
 AXAS1  0.650 1.00 P
 AXAS2  0.710 0.75 P
 AXCC1  1.415 0.25 S
 AXEC1  0.815 0.33 S
 AXEC2  0.970 0.33 S
 AXEC3  1.005 0.25 S
 AXAS1  1.355 0.25 S
# 2015  3 22  5 41 35.914   45.94427 -130.02107  1.105  0.5  0.795  0.712  0.042  88156
 AXCC1  0.511 1.00 P
 AXEC1  0.831 1.00 P
 AXEC2  0.921 1.00 P
 AXEC3  0.921 1.00 P
 AXAS1  0.701 1.00 P
 AXAS2  0.456 1.00 P
 AXID1  0.996 1.00 P
 AXEC1  1.541 0.25 S
 AXEC2  1.681 0.25 S
 AXEC3  1.686 0.33 S
 AXAS1  1.426 0.25 S
 AXAS2  0.711 0.33 S
# 2015  3 22  7 33 12.293   45.94756 -130.02286  1.007  0.1  0.518  2.147  0.039  88226
 AXCC1  0.447 1.00 P
 AXEC1  0.837 0.75 P
 AXEC2  0.972 0.75 P
 AXEC3  0.957 0.75 P
 AXAS1  0.777 0.50 P
 AXAS2  0.537 1.00 P
 AXEC1  1.597 0.25 S
 AXEC2  1.802 0.25 S
 AXEC3  1.727 0.33 S
 AXAS1  1.517 0.33 S
 AXAS2  0.897 0.33 S
# 2015  3 22  8  2 46.653   45.94068 -129.98520  0.797  0.0  0.168  0.241  0.035  88247
 AXCC1  0.747 0.75 P
 AXEC1  0.382 1.00 P
 AXEC2  0.347 1.00 P
 AXEC3  0.332 1.00 P
 AXAS1  0.442 1.00 P
 AXAS2  0.662 0.50 P
 AXEC1  0.812 0.25 S
 AXEC2  0.747 0.25 S
 AXEC3  0.782 0.33 S
 AXAS1  1.087 0.25 S
 AXAS2  1.127 0.25 S
# 2015  3 22 11 14 40.807   45.95192 -129.98129  2.064  0.5  0.537  0.833  0.048  88288
 AXCC1  0.678 1.00 P
 AXEC1  0.548 1.00 P
 AXEC2  0.673 1.00 P
 AXEC3  0.538 1.00 P
 AXAS1  0.813 1.00 P
 AXAS2  0.818 0.50 P
 AXCC1  1.388 0.33 S
 AXEC1  0.918 0.33 S
 AXEC2  1.153 0.25 S
 AXEC3  1.258 0.33 S
 AXAS1  1.638 0.25 S
# 2015  3 22 11 49 53.512   45.95520 -129.98737  1.683  0.7  0.499  0.659  0.028  88300
 AXCC1  0.578 1.00 P
 AXEC1  0.503 1.00 P
 AXEC2  0.648 1.00 P
 AXEC3  0.673 1.00 P
 AXAS1  0.793 1.00 P
 AXAS2  0.853 0.50 P
 AXID1  0.858 1.00 P
 AXCC1  1.088 0.33 S
 AXEC1  0.978 0.33 S
 AXEC2  1.263 0.33 S
 AXEC3  1.353 0.33 S
 AXID1  1.443 0.25 S
# 2015  3 22 12 35 29.751   45.94181 -129.98599  0.693 -0.0  0.172  0.427  0.041  88359
 AXCC1  0.654 0.75 P
 AXEC1  0.399 1.00 P
 AXEC2  0.424 1.00 P
 AXEC3  0.379 1.00 P
 AXAS1  0.494 1.00 P
 AXAS2  0.679 1.00 P
 AXCC1  1.654 0.25 S
 AXEC1  0.864 0.33 S
 AXEC2  0.744 0.33 S
 AXEC3  0.819 0.33 S
 AXAS1  1.144 0.25 S
# 2015  3 22 12 39 27.802   45.94181 -130.01570  0.739  0.7  0.600  0.524  0.038  88365
 AXCC1  0.493 1.00 P
 AXEC1  0.778 1.00 P
 AXEC2  0.848 1.00 P
 AXEC3  0.793 1.00 P
 AXAS1  0.558 1.00 P
 AXAS2  0.353 1.00 P
 AXID1  0.888 1.00 P
 AXCC1  1.228 0.25 S
 AXEC1  1.478 0.33 S
 AXEC3  1.638 0.33 S
 AXAS1  1.253 0.25 S
 AXAS2  0.593 0.33 S
 AXID1  1.558 0.25 S
# 2015  3 22 12 39 37.148   45.94062 -130.01865  1.228  1.0  0.523  0.876  0.026  88366
 AXCC1  0.567 1.00 P
 AXEC1  0.827 1.00 P
 AXEC2  0.892 1.00 P
 AXEC3  0.837 1.00 P
 AXAS1  0.607 1.00 P
 AXAS2  0.397 1.00 P
 AXID1  0.902 1.00 P
 AXCC1  1.272 0.25 S
 AXEC1  1.527 0.33 S
 AXEC2  1.647 0.33 S
 AXEC3  1.642 0.33 S
 AXAS1  1.307 0.25 S
 AXID1  1.612 0.25 S
# 2015  3 22 12 43 21.817   45.95253 -129.98386  1.692  0.5  0.509  0.751  0.040  88375
 AXCC1  0.608 1.00 P
 AXEC1  0.443 1.00 P
 AXEC2  0.618 1.00 P
 AXEC3  0.648 1.00 P
 AXAS1  0.773 1.00 P
 AXAS2  0.823 1.00 P
 AXID1  0.673 0.50 P
 AXCC1  1.413 0.33 S
 AXEC1  0.858 0.33 S
 AXEC2  1.148 0.33 S
 AXEC3  1.228 0.33 S
 AXAS2  1.398 0.25 S
 AXID1  1.368 0.25 S
# 2015  3 22 12 45 19.525   45.95246 -129.98645  1.334  0.4  0.490  0.777  0.031  88378
 AXCC1  0.560 1.00 P
 AXEC1  0.405 1.00 P
 AXEC2  0.585 1.00 P
 AXEC3  0.615 1.00 P
 AXAS1  0.735 1.00 P
 AXAS2  0.805 0.75 P
 AXID1  0.725 0.50 P
 AXCC1  1.135 0.33 S
 AXEC1  0.870 0.33 S
 AXEC2  1.110 0.33 S
 AXEC3  1.140 0.33 S
 AXAS2  1.360 0.25 S
 AXID1  1.385 0.25 S
# 2015  3 22 12 46 26.551   45.94639 -129.98532  0.971  0.1  0.317  0.654  0.039  88381
 AXCC1  0.634 0.50 P
 AXEC1  0.334 0.50 P
 AXEC2  0.449 1.00 P
 AXEC3  0.449 1.00 P
 AXAS1  0.569 1.00 P
 AXAS2  0.774 1.00 P
 AXCC1  1.019 0.33 S
 AXEC1  0.849 0.25 S
 AXEC2  0.824 0.25 S
 AXEC3  0.899 0.25 S
 AXAS1  1.139 0.33 S
 AXAS2  1.274 0.25 S
# 2015  3 22 12 52 37.414   45.95240 -129.98564  1.373  0.3  0.477  0.793  0.025  88405
 AXCC1  0.606 1.00 P
 AXEC1  0.411 1.00 P
 AXEC2  0.566 1.00 P
 AXEC3  0.586 1.00 P
 AXAS1  0.726 1.00 P
 AXAS2  0.791 1.00 P
 AXCC1  1.046 0.33 S
 AXEC1  0.871 0.25 S
 AXEC2  1.101 0.25 S
 AXEC3  1.171 0.33 S
 AXAS1  1.486 0.25 S
# 2015  3 22 12 59 32.629   45.94448 -129.98524  1.018  0.2  0.345  1.162  0.025  88433
 AXCC1  0.651 1.00 P
 AXEC1  0.371 1.00 P
 AXEC2  0.426 1.00 P
 AXEC3  0.441 1.00 P
 AXAS1  0.566 1.00 P
 AXAS2  0.706 1.00 P
 AXEC1  0.821 0.25 S
 AXEC2  0.861 0.25 S
 AXEC3  0.876 0.33 S
 AXAS1  1.176 0.33 S
 AXAS2  1.136 0.25 S
# 2015  3 22 13  1 47.913   45.94297 -129.98703  0.609 -0.0  0.166  0.574  0.028  88444
 AXCC1  0.672 1.00 P
 AXEC1  0.372 1.00 P
 AXEC2  0.422 1.00 P
 AXEC3  0.422 1.00 P
 AXAS1  0.452 0.50 P
 AXAS2  0.637 0.50 P
 AXCC1  1.512 0.25 S
 AXEC1  0.802 0.33 S
 AXEC2  0.847 0.25 S
 AXEC3  0.912 0.33 S
 AXAS1  1.242 0.25 S
# 2015  3 22 13  2 30.801   45.94497 -129.98441  1.115  0.2  0.404  1.066  0.057  88450
 AXCC1  0.634 1.00 P
 AXEC1  0.379 1.00 P
 AXEC2  0.439 1.00 P
 AXEC3  0.444 1.00 P
 AXAS1  0.564 0.75 P
 AXAS2  0.744 0.75 P
 AXCC1  1.409 0.25 S
 AXEC1  0.784 0.33 S
 AXEC2  0.879 0.25 S
 AXEC3  0.904 0.33 S
 AXAS1  1.174 0.25 S
# 2015  3 22 13  2 33.493   45.94412 -129.98329  1.050  0.2  0.477  1.301  0.029  88451
 AXCC1  0.673 0.75 P
 AXEC1  0.363 1.00 P
 AXEC2  0.418 1.00 P
 AXEC3  0.433 1.00 P
 AXAS1  0.553 1.00 P
 AXAS2  0.728 1.00 P
 AXCC1  1.503 0.25 S
 AXEC1  0.763 0.33 S
 AXEC2  0.848 0.25 S
 AXEC3  0.863 0.33 S
 AXAS1  1.203 0.33 S
# 2015  3 22 13  2 36.987   45.94427 -129.98048  1.528  1.0  0.328  0.612  0.017  88453
 AXCC1  0.703 1.00 P
 AXEC1  0.438 1.00 P
 AXEC2  0.448 1.00 P
 AXEC3  0.473 1.00 P
 AXAS1  0.623 1.00 P
 AXAS2  0.778 1.00 P
 AXID1  0.653 0.75 P
 AXCC1  1.533 0.33 S
 AXEC1  0.858 0.25 S
 AXEC2  0.918 0.33 S
 AXEC3  0.958 0.33 S
 AXAS1  1.238 0.33 S
# 2015  3 22 13  2 44.488   45.94571 -129.98363  1.343  0.8  0.372  0.860  0.016  88455
 AXCC1  0.647 1.00 P
 AXEC1  0.402 1.00 P
 AXEC2  0.462 1.00 P
 AXEC3  0.482 0.50 P
 AXAS1  0.607 1.00 P
 AXAS2  0.747 1.00 P
 AXCC1  1.377 0.25 S
 AXEC1  0.827 0.25 S
 AXEC2  0.922 0.25 S
 AXEC3  0.927 0.33 S
 AXAS1  1.217 0.33 S
# 2015  3 22 13  2 46.434   45.94521 -129.97929  1.824  1.2  0.397  0.670  0.029  88456
 AXCC1  0.721 1.00 P
 AXEC1  0.451 1.00 P
 AXEC2  0.531 1.00 P
 AXEC3  0.546 1.00 P
 AXAS1  0.661 1.00 P
 AXAS2  0.816 1.00 P
 AXID1  0.661 0.75 P
 AXCC1  1.691 0.33 S
 AXEC1  0.911 0.25 S
 AXEC2  0.966 0.33 S
 AXEC3  1.006 0.33 S
 AXAS1  1.291 0.25 S
# 2015  3 22 13  2 56.902   45.94738 -129.98146  1.710  0.6  0.471  0.726  0.023  88458
 AXCC1  0.683 1.00 P
 AXEC1  0.468 1.00 P
 AXEC2  0.493 0.50 P
 AXEC3  0.513 1.00 P
 AXAS1  0.738 0.75 P
 AXAS2  0.758 0.75 P
 AXID1  0.753 0.50 P
 AXCC1  1.328 0.25 S
 AXEC1  0.898 0.33 S
 AXEC2  1.003 0.25 S
 AXEC3  1.048 0.33 S
 AXAS1  1.328 0.25 S
# 2015  3 22 13  3 46.022   45.94501 -129.98267  1.628  0.8  0.335  0.668  0.028  88464
 AXCC1  0.688 1.00 P
 AXEC1  0.368 0.50 P
 AXEC2  0.508 1.00 P
 AXEC3  0.513 1.00 P
 AXAS1  0.633 1.00 P
 AXAS2  0.733 1.00 P
 AXID1  0.663 1.00 P
 AXCC1  1.638 0.25 S
 AXEC1  0.893 0.33 S
 AXEC2  0.933 0.33 S
 AXEC3  0.973 0.33 S
 AXAS1  1.263 0.25 S
# 2015  3 22 13  4 59.251   45.94534 -129.98537  0.683  0.6  0.168  0.338  0.028  88474
 AXCC1  0.639 1.00 P
 AXEC1  0.209 0.50 P
 AXEC2  0.449 1.00 P
 AXEC3  0.454 1.00 P
 AXAS1  0.569 1.00 P
 AXAS2  0.734 1.00 P
 AXID1  0.649 0.75 P
 AXCC1  1.559 0.25 S
 AXEC1  0.809 0.33 S
 AXEC2  0.909 0.25 S
 AXEC3  0.924 0.33 S
 AXAS1  1.209 0.33 S
# 2015  3 22 13  6 10.248   45.94529 -129.98532  1.025  0.1  0.358  1.088  0.033  88478
 AXCC1  0.652 1.00 P
 AXEC1  0.377 1.00 P
 AXEC2  0.437 1.00 P
 AXEC3  0.442 1.00 P
 AXAS1  0.567 1.00 P
 AXAS2  0.727 1.00 P
 AXCC1  0.977 0.33 S
 AXEC1  0.742 0.33 S
 AXEC2  0.872 0.33 S
 AXEC3  0.872 0.33 S
 AXAS1  1.172 0.33 S
# 2015  3 22 13  7  2.603   45.94308 -129.98343  1.333  0.4  0.422  1.041  0.031  88485
 AXCC1  0.667 0.75 P
 AXEC1  0.407 1.00 P
 AXEC2  0.457 1.00 P
 AXEC3  0.452 1.00 P
 AXAS1  0.572 1.00 P
 AXAS2  0.727 1.00 P
 AXCC1  1.597 0.25 S
 AXEC1  0.807 0.33 S
 AXEC2  0.882 0.25 S
 AXEC3  0.887 0.33 S
 AXAS2  1.227 0.25 S
 AXID1  0.967 0.25 S
# 2015  3 22 13  8 14.217   45.94352 -129.98210  1.751  0.7  0.288  0.653  0.035  88493
 AXCC1  0.728 1.00 P
 AXEC1  0.458 1.00 P
 AXEC2  0.523 1.00 P
 AXEC3  0.528 1.00 P
 AXAS1  0.648 1.00 P
 AXAS2  0.723 1.00 P
 AXID1  0.623 1.00 P
 AXCC1  1.673 0.25 S
 AXEC1  0.823 0.33 S
 AXEC2  0.958 0.33 S
 AXEC3  0.973 0.33 S
 AXAS1  1.253 0.33 S
 AXAS2  1.338 0.25 S
# 2015  3 22 13  9 23.550   45.94374 -129.97884  2.267  0.9  0.378  0.684  0.036  88502
 AXCC1  0.800 1.00 P
 AXEC1  0.540 1.00 P
 AXEC2  0.610 1.00 P
 AXEC3  0.605 1.00 P
 AXAS1  0.735 1.00 P
 AXAS2  0.810 1.00 P
 AXID1  0.655 1.00 P
 AXCC1  1.725 0.25 S
 AXEC1  0.925 0.33 S
 AXEC2  1.050 0.25 S
 AXEC3  1.145 0.33 S
 AXAS1  1.425 0.25 S
# 2015  3 22 13 10  3.675   45.94636 -129.97867  1.688  0.2  0.558  0.771  0.035  88506
 AXCC1  0.690 1.00 P
 AXEC1  0.470 1.00 P
 AXEC2  0.415 0.50 P
 AXEC3  0.535 1.00 P
 AXAS1  0.685 0.75 P
 AXAS2  0.860 0.75 P
 AXCC1  1.690 0.25 S
 AXEC1  0.885 0.33 S
 AXEC2  0.945 0.25 S
 AXEC3  1.015 0.33 S
 AXAS1  1.260 0.25 S
# 2015  3 22 13 10 12.995   45.94391 -129.98532  1.030  0.0  0.435  1.449  0.023  88507
 AXCC1  0.670 0.75 P
 AXEC1  0.385 1.00 P
 AXEC2  0.430 1.00 P
 AXEC3  0.435 1.00 P
 AXAS1  0.435 0.50 P
 AXAS2  0.660 0.50 P
 AXCC1  1.410 0.25 S
 AXEC1  0.740 0.33 S
 AXEC2  0.870 0.25 S
 AXEC3  0.970 0.33 S
 AXAS1  1.260 0.25 S
# 2015  3 22 13 11 50.820   45.94192 -130.01961  0.841  0.2  0.740  0.907  0.035  88518
 AXCC1  0.520 1.00 P
 AXEC1  0.845 0.75 P
 AXEC2  0.920 1.00 P
 AXEC3  0.900 1.00 P
 AXAS1  0.615 1.00 P
 AXAS2  0.385 1.00 P
 AXCC1  1.020 0.25 S
 AXEC1  1.520 0.33 S
 AXEC2  1.625 0.25 S
 AXEC3  1.645 0.33 S
 AXAS1  1.295 0.25 S
 AXAS2  0.640 0.33 S
# 2015  3 22 13 16 24.923   45.95195 -129.98579  1.366  0.5  0.495  0.775  0.029  88542
 AXCC1  0.567 1.00 P
 AXEC1  0.407 1.00 P
 AXEC2  0.572 1.00 P
 AXEC3  0.597 1.00 P
 AXAS1  0.732 1.00 P
 AXAS2  0.792 1.00 P
 AXID1  0.752 0.50 P
 AXEC1  0.817 0.33 S
 AXEC2  1.112 0.33 S
 AXEC3  1.212 0.33 S
 AXAS2  1.397 0.25 S
 AXID1  1.322 0.25 S
# 2015  3 22 13 16 37.285   45.95282 -129.98405  1.541  0.3  0.514  0.648  0.024  88544
 AXCC1  0.595 1.00 P
 AXEC1  0.425 1.00 P
 AXEC2  0.600 1.00 P
 AXEC3  0.620 1.00 P
 AXAS2  0.865 1.00 P
 AXID1  0.760 0.50 P
 AXCC1  1.385 0.33 S
 AXEC1  0.880 0.33 S
 AXEC2  1.160 0.33 S
 AXEC3  1.240 0.25 S
 AXAS1  1.390 0.25 S
# 2015  3 22 13 31 25.834   45.94387 -129.98616  0.804  0.0  0.197  1.545  0.030  88593
 AXCC1  0.631 1.00 P
 AXEC1  0.336 1.00 P
 AXEC2  0.401 1.00 P
 AXEC3  0.396 0.50 P
 AXAS1  0.471 0.50 P
 AXAS2  0.711 0.75 P
 AXEC1  0.746 0.25 S
 AXEC2  0.836 0.25 S
 AXEC3  0.891 0.33 S
 AXAS1  1.146 0.25 S
 AXAS2  1.101 0.25 S
# 2015  3 22 13 35 51.790   45.94400 -129.98679  0.612  0.3  0.201  0.625  0.031  88609
 AXCC1  0.665 1.00 P
 AXEC1  0.250 0.50 P
 AXEC2  0.450 1.00 P
 AXEC3  0.455 1.00 P
 AXAS1  0.470 0.50 P
 AXAS2  0.705 1.00 P
 AXCC1  1.575 0.25 S
 AXEC1  0.780 0.33 S
 AXEC2  0.885 0.33 S
 AXEC3  0.895 0.33 S
 AXAS2  1.240 0.25 S
# 2015  3 22 14 33  6.837   45.93536 -129.99957  0.622  0.3  0.428  0.346  0.074  88741
 AXCC1  0.718 1.00 P
 AXEC1  0.588 1.00 P
 AXEC2  0.763 1.00 P
 AXAS1  0.218 1.00 P
 AXAS2  0.453 0.50 P
 AXID1  0.518 0.75 P
 AXCC1  1.368 0.33 S
 AXEC1  1.068 0.33 S
 AXEC2  1.333 0.33 S
 AXEC3  1.443 0.33 S
 AXID1  1.443 0.25 S
# 2015  3 22 14 44 20.869   45.95944 -130.04031  1.202  0.5  0.751  5.749  0.035  88782
 AXCC1  0.706 1.00 P
 AXEC1  1.116 0.75 P
 AXEC2  1.286 1.00 P
 AXEC3  1.271 1.00 P
 AXAS1  1.131 0.50 P
 AXAS2  0.896 0.75 P
 AXCC1  1.541 0.25 S
 AXEC1  2.066 0.25 S
 AXEC2  2.391 0.33 S
 AXEC3  2.446 0.25 S
 AXAS2  1.506 0.25 S
# 2015  3 22 14 46 26.112   45.95444 -129.98566  1.240  0.2  0.527  0.628  0.024  88792
 AXCC1  0.553 1.00 P
 AXEC1  0.413 1.00 P
 AXEC2  0.593 1.00 P
 AXEC3  0.633 1.00 P
 AXAS1  0.763 0.75 P
 AXAS2  0.868 0.75 P
 AXCC1  1.308 0.25 S
 AXEC1  0.843 0.33 S
